location,year_month,public,total,total_sex_male,total_sex_female,total_age_0_19,total_age_20_39,total_age_40_59,total_age_60_max,total_sex_male_age_0_19,total_sex_male_age_20_39,total_sex_male_age_40_59,total_sex_male_age_60_max,total_sex_female_age_0_19,total_sex_female_age_20_39,total_sex_female_age_40_59,total_sex_female_age_60_max
USA_Wisconsin_5 counties,Jul 2016,Y,7,6,1,1,3,1,2,0,3,1,2,1,0,0,0
USA_Wisconsin_5 counties,Aug 2016,Y,12,10,2,0,6,3,3,0,5,2,3,0,1,1,0
USA_Wisconsin_5 counties,Sep 2016,Y,8,5,3,0,2,5,1,0,0,4,1,0,2,1,0
USA_Wisconsin_5 counties,Oct 2016,Y,15,13,2,1,6,6,2,1,5,5,2,0,1,1,0
USA_Wisconsin_5 counties,Nov 2016,Y,9,5,4,2,4,1,2,1,1,1,2,1,3,0,0
USA_Wisconsin_5 counties,Dec 2016,Y,5,5,0,0,3,2,0,0,3,2,0,0,0,0,0
USA_Wisconsin_5 counties,Jan 2017,Y,20,15,5,3,7,7,3,1,6,6,2,2,1,1,1
USA_Wisconsin_5 counties,Feb 2017,Y,9,5,4,3,0,4,2,0,0,4,1,3,0,0,1
USA_Wisconsin_5 counties,Mar 2017,Y,12,9,3,1,3,7,1,0,3,5,1,1,0,2,0
USA_Wisconsin_5 counties,Apr 2017,Y,7,6,1,0,3,2,2,0,2,2,2,0,1,0,0
USA_Wisconsin_5 counties,May 2017,Y,12,8,4,2,4,5,1,1,3,4,0,1,1,1,1
USA_Wisconsin_5 counties,Jun 2017,Y,15,12,3,1,3,6,5,0,3,5,4,1,0,1,1
USA_Wisconsin_5 counties,Jul 2017,Y,14,10,4,0,6,6,2,0,5,3,2,0,1,3,0
USA_Wisconsin_5 counties,Aug 2017,Y,13,11,2,1,6,1,5,1,5,1,4,0,1,0,1
USA_Wisconsin_5 counties,Sep 2017,Y,15,8,7,0,6,5,4,0,1,4,3,0,5,1,1
USA_Wisconsin_5 counties,Oct 2017,Y,13,11,2,0,4,6,3,0,4,5,2,0,0,1,1
USA_Wisconsin_5 counties,Nov 2017,Y,10,7,3,1,3,2,4,1,2,1,3,0,1,1,1
USA_Wisconsin_5 counties,Dec 2017,Y,13,12,1,1,3,4,5,1,3,4,4,0,0,0,1
USA_Wisconsin_5 counties,Jan 2018,Y,7,6,1,1,3,2,1,1,3,1,1,0,0,1,0
USA_Wisconsin_5 counties,Feb 2018,Y,11,9,2,0,2,8,1,0,2,6,1,0,0,2,0
USA_Wisconsin_5 counties,Mar 2018,Y,13,11,2,1,4,6,2,1,3,5,2,0,1,1,0
USA_Wisconsin_5 counties,Apr 2018,Y,6,3,3,0,4,1,1,0,2,0,1,0,2,1,0
USA_Wisconsin_5 counties,May 2018,Y,12,11,1,1,4,4,3,1,4,3,3,0,0,1,0
USA_Wisconsin_5 counties,Jun 2018,Y,13,10,3,2,4,5,2,2,3,3,2,0,1,2,0
USA_Wisconsin_5 counties,Jul 2018,Y,12,12,0,0,3,5,4,0,3,5,4,0,0,0,0
USA_Wisconsin_5 counties,Aug 2018,Y,12,7,5,0,6,4,2,0,4,2,1,0,2,2,1
USA_Wisconsin_5 counties,Sep 2018,Y,7,5,2,0,3,2,2,0,2,2,1,0,1,0,1
USA_Wisconsin_5 counties,Oct 2018,Y,7,5,2,1,2,2,2,1,1,1,2,0,1,1,0
USA_Wisconsin_5 counties,Nov 2018,Y,7,4,3,1,3,3,0,1,1,2,0,0,2,1,0
USA_Wisconsin_5 counties,Dec 2018,Y,7,6,1,0,3,2,2,0,3,1,2,0,0,1,0
USA_Wisconsin_5 counties,Jan 2019,Y,12,11,1,2,4,3,3,2,4,3,2,0,0,0,1
USA_Wisconsin_5 counties,Feb 2019,Y,8,6,2,1,2,4,1,1,2,2,1,0,0,2,0
USA_Wisconsin_5 counties,Mar 2019,Y,13,9,4,0,9,3,1,0,6,2,1,0,3,1,0
USA_Wisconsin_5 counties,Apr 2019,Y,13,10,3,0,8,4,1,0,6,3,1,0,2,1,0
